GEOID20,District
34013100009,40
34013065208,27
34013065106,27
34013065103,27
34013065105,27
34013065108,27
34013065104,27
34013010205,34
34013010204,34
34013065107,27
34013065109,27
34031010120,27
34013025003,40
34031010112,27
34031010113,27
34025003006,13
34025003007,13
34039060203,22
34023025047,18
34023025057,18
34023025063,18
34023025074,18
34023025018,18
34023025016,18
34039060209,22
34039060206,22
34039060210,22
34039060208,22
34039060211,22
34039080020,22
34039060207,22
34039060105,22
34039060107,22
34023110003,18
34039060304,22
34039060103,22
34039060204,22
34039060102,22
34039060104,22
34025082002,13
34025082009,13
34025110004,13
34025082004,13
34013030510,34
34013070C34,29
34013070W43,29
34013070C29,29
34013070W44,29
34013070N29,29
34013050005,27
34013050009,27
34025110002,13
34025110006,13
34025082016,13
34025110003,13
34023077105,12
34023077101,12
34013070C17,29
34013070C15,29
34013070C32,29
34013070C03,29
34013070W09,29
34013070C39,29
34013070W10,29
34013030501,34
34013070W06,29
34013070W07,29
34013030404,34
34013030403,34
34013030402,34
34013070C20,29
34013070W47,29
34013070W17,29
34013070W13,29
34025110005,13
34023095005,19
34023025010,18
34023025051,18
34023125203,19
34023125205,19
34023125211,19
34023125212,19
34013070C22,29
34013070C42,29
34013070C06,29
34025082006,13
34025082015,13
34025082008,13
34013070C09,29
34013070C12,29
34013070S25,28
34013070C07,29
34013070C08,29
34013045E04,28
34013045E05,28
34013045E09,28
34023110004,18
34013070S48,28
34013070S27,28
34035070003,22
34025155046,13
34025155017,13
34025155027,13
34025250003,13
34025250004,13
34025250005,13
34025250001,13
34025082001,13
34039020502,20
34017005109,31
34039020501,20
34013070E03,29
34039095028,20
34039095042,20
34013010301,34
34013010306,34
34013010313,34
34013010311,34
34013010312,34
34039020503,20
34039020601,20
34039020404,20
34039002067,20
34039002048,20
34039020109,20
34039020106,20
34039020101,20
34039020103,20
34039002010,20
34039020603,20
34039002068,20
34039020207,20
34039045804,22
34039045802,22
34039045801,22
34039045502,22
34039070104,20
34039070102,20
34039070101,20
34039020308,20
34039020309,20
34039020310,20
34039045601,22
34039045803,22
34039045504,22
34039045503,22
34039045404,22
34013095008,28
34013027S04,34
34013110108,27
34039045303,22
34039045302,22
34039045403,22
34039045402,22
34039070303,20
34039045201,22
34039045101,22
34039045301,22
34039010102,22
34039010103,22
34039080016,22
34039100403,21
34039100404,21
34039070403,20
34039070401,20
34039075401,22
34039075501,22
34039045102,22
34039045103,22
34039045903,22
34039070504,20
34039045904,22
34039046002,22
34039046905,22
34039045902,22
34039045901,22
34039070502,20
34039046003,22
34039046004,22
34039046001,22
34039015027,22
34039095036,20
34039095030,20
34039095025,20
34039010301,22
34039015010,22
34039010302,22
34039010201,22
34039015011,22
34039015005,22
34039105001,22
34039105002,22
34039015026,22
34039015023,22
34039015028,22
34039015007,22
34039015020,22
34039015025,22
34039015015,22
34039015004,22
34039015014,22
34039015002,22
34039015006,22
34039010202,22
34039100305,21
34039100307,21
34031010111,27
34031010116,27
34031010118,27
34031010115,27
34031010117,27
34013010211,34
34013010209,34
34013010208,34
34031010102,27
34003160010,36
34003280001,36
34017005208,31
34017005304,31
34017005310,31
34013070E29,29
34013070E12,29
34013070C04,29
34013070C05,29
34013070C41,29
34013005206,34
34013080101,34
34013010206,34
34013080107,34
34013005304,34
34039010204,22
34039010203,22
34039010404,22
34039010402,22
34039010401,22
34039065304,22
34039065302,22
34039065303,22
34039065604,22
34039065602,22
34013010106,34
34013005101,34
34013005102,34
34013005103,34
34013070N17,29
34013070N03,29
34013070N48,29
34013070N49,29
34013070N05,29
34013070N08,29
34013070N37,29
34013070N27,29
34013070N28,29
34013070N02,29
34013070N26,29
34013070N01,29
34039010304,22
34039010403,22
34039065603,22
34039010303,22
34023125102,19
34023125302,19
34023125310,19
34023125109,19
34023125114,19
34023125309,19
34017030D26,32
34017030D25,32
34017030D27,32
34017030D22,32
34013070C37,29
34013070W46,29
34013070N38,29
34013070C44,29
34013070C43,29
34013070E08,29
34013070E10,29
34013070E17,29
34013070E18,29
34013070E01,29
34013070C01,29
34013070C40,29
34039020508,20
34039020509,20
34039020403,20
34013010310,34
34013030104,34
34013010305,34
34023125511,19
34023125507,19
34039100306,21
34039030002,21
34039065201,22
34039065203,22
34039065204,22
34039065104,22
34039065202,22
34039065401,22
34039065103,22
34039065102,22
34039100405,21
34039100304,21
34039100303,21
34039100204,21
34039100202,21
34039100206,21
34039100205,21
34039045203,22
34039045202,22
34039045603,22
34039100201,21
34039100302,21
34039100301,21
34039050002,21
34039085014,21
34039100401,21
34039100402,21
34039100101,21
34039080009,22
34039100103,21
34039100105,21
34039080014,22
34039080012,22
34039080011,22
34039025003,22
34039025006,22
34039025007,22
34039080010,22
34039080013,22
34027020004,21
34027055004,26
34027055001,26
34039025004,22
34039025005,22
34013010309,34
34013010304,34
34013010308,34
34039010104,22
34039025002,22
34039080003,22
34039025001,22
34039060101,22
34039080002,22
34039060108,22
34039080001,22
34039005001,21
34039060106,22
34039045703,22
34039045602,22
34039070503,20
34039070501,20
34039070304,20
34013030505,34
34013030507,34
34039045702,22
34023005002,19
34035070010,22
34023080404,19
34023080406,19
34023080402,19
34023080403,19
34023080405,19
34023080104,19
34023080103,19
34023080604,19
34023080611,19
34023080101,19
34023080201,19
34023125104,19
34023125105,19
34023125209,19
34023125411,19
34023125401,19
34023125215,19
34023125107,19
34023125208,19
34023125213,19
34023125204,19
34023125407,19
34023080609,19
34023080614,19
34023125214,19
34023125206,19
34023095022,19
34023100302,19
34023100103,19
34023100203,19
34023100101,19
34023077304,12
34023077107,12
34023095031,19
34023095034,19
34023095012,19
34023095016,19
34023095026,19
34023095014,19
34023077205,12
34023077109,12
34023077108,12
34023077106,12
34023077301,12
34023077402,12
34023077408,12
34023077305,12
34023077201,12
34023035001,18
34023075008,17
34023070106,17
34023020005,18
34023070104,17
34023035002,18
34023035003,18
34023035004,18
34023035009,18
34023035005,18
34023035012,18
34023035006,18
34023020035,18
34023020029,18
34023020009,18
34023125508,19
34023125509,19
34023125113,19
34023125304,19
34023125301,19
34023125405,19
34023125406,19
34023125402,19
34023125413,19
34023125404,19
34023125514,19
34023125512,19
34023125504,19
34023125510,19
34023025067,18
34023125516,19
34023125518,19
34023125506,19
34023125410,19
34023125515,19
34023020013,18
34023070105,17
34023025038,18
34023025021,18
34023025023,18
34023025022,18
34023025037,18
34023025020,18
34023025033,18
34023025070,18
34023025065,18
34023125408,19
34023025042,18
34023025045,18
34023125207,19
34023025036,18
34023050006,18
34023025061,18
34023025041,18
34023050004,18
34023050005,18
34023025008,18
34023025009,18
34023025011,18
34039065301,22
34039065405,22
34023050001,18
34023025004,18
34023025035,18
34023050003,18
34023077503,12
34023077502,12
34023077501,12
34023077504,12
34023077607,12
34023077601,12
34023095015,19
34023115014,18
34023115013,18
34023125513,19
34023025014,18
34023025013,18
34023050009,18
34023080202,19
34023080302,19
34023080301,19
34023080501,19
34023080502,19
34023080601,19
34023025019,18
34023025029,18
34023025025,18
34023025024,18
34023025052,18
34023025055,18
34023095007,19
34023095002,19
34023095003,19
34023095018,19
34023095023,19
34023025028,18
34023025059,18
34023025039,18
34023095004,19
34023095032,19
34023095027,19
34023095011,19
34023035010,18
34023035011,18
34023025049,18
34023025026,18
34023025060,18
34023025048,18
34023025056,18
34023020021,18
34023020006,18
34023020016,18
34023020028,18
34023020002,18
34023115008,18
34023115011,18
34023115012,18
34023115009,18
34023115002,18
34023095009,19
34023115001,18
34023020020,18
34023020022,18
34023020001,18
34023020025,18
34023020026,18
34023115007,18
34023120003,12
34023020040,18
34023020037,18
34023020030,18
34023020012,18
34023115003,18
34023020017,18
34023020007,18
34023020024,18
34023020008,18
34023060005,18
34023115006,18
34023115005,18
34023020033,18
34023020018,18
34023077604,12
34023077603,12
34023095001,19
34023095029,19
34023050012,18
34023050011,18
34023025030,18
34023025034,18
34023025062,18
34023050008,18
34023050010,18
34023110010,18
34023110011,18
34023025058,18
34023025076,18
34023025073,18
34023125412,19
34023125403,19
34023125414,19
34023025017,18
34023110002,18
34023110008,18
34023110013,18
34023110009,18
34023110012,18
34023025068,18
34039060305,22
34039060301,22
34039060302,22
34039060201,22
34023085408,17
34023125505,19
34023025002,18
34023025078,18
34023025069,18
34023025032,18
34023025054,18
34023025044,18
34023025040,18
34023025006,18
34023025007,18
34023025064,18
34023025015,18
34039060303,22
34023025043,18
34023025075,18
34023110001,18
34039060308,22
34023110005,18
34039060309,22
34039060205,22
34039060202,22
34023050002,18
34023050013,18
34023050007,18
34023025053,18
34023025046,18
34023025072,18
34025145003,12
34025145001,12
34025145005,12
34025145006,12
34025145007,12
34025003002,13
34025145002,12
34025003004,13
34023077203,12
34025003008,13
34025110001,13
34025003003,13
34025082014,13
34023077102,12
34023077104,12
34023077103,12
34023095008,19
34023100303,19
34023095025,19
34023100102,19
34023077302,12
34023095024,19
34023095013,19
34023077110,12
34023077206,12
34023100201,19
34023095019,19
34023077303,12
34023095021,19
34023095020,19
34023095017,19
34023100301,19
34025082013,13
34023005015,19
34023005016,19
34023005018,19
34023005017,19
34023005011,19
34023125307,19
34023125108,19
34023125409,19
34023125111,19
34023125305,19
34039065601,22
34039065403,22
34039065504,22
34039065501,22
34039065404,22
34023125311,19
34023125306,19
34023005019,19
34023125308,19
34023080503,19
34023080613,19
34023125112,19
34023125103,19
34023125106,19
34023125115,19
34023125303,19
34023125210,19
34039065101,22
34023125101,19
34023125110,19
34023005004,19
34023005003,19
34023125503,19
34023125502,19
34023125501,19
34023005007,19
34023005008,19
34023125312,19
34023080603,19
34023080612,19
34023080605,19
34023080607,19
34023125202,19
34023080602,19
34023080401,19
34023080606,19
34023080610,19
34023080102,19
34023080608,19
34023125517,19
34023125313,19
34039065503,22
34039065502,22
34023005006,19
34023005010,19
34023005005,19
34023005013,19
34023005001,19
34023005012,19
34023005014,19
34039085013,21
34039085007,21
34039085009,21
34039085008,21
34039085006,21
34039085005,21
34039090201,21
34013060009,27
34039085004,21
34013060008,27
34013060011,27
34039015024,22
34039050001,21
34039050007,21
34039050008,21
34039050009,21
34039085003,21
34039085002,21
34039095024,20
34039085001,21
34013060015,27
34013060013,27
34013060004,27
34013060014,27
34013060003,27
34027020002,21
34039090202,21
34039090203,21
34039090103,21
34013055002,28
34013060012,27
34013110414,27
34013110402,27
34039095010,20
34039095009,20
34039095011,20
34013060001,27
34013060007,27
34027085011,25
34027085006,25
34039030003,21
34039030001,21
34039030004,21
34039015022,22
34039015017,22
34027085004,25
34027085002,25
34027085010,25
34027055007,26
34027055003,26
34013027W03,34
34013027E04,34
34013027E05,34
34027055002,26
34013027E02,34
34013027W05,34
34013027N03,34
34013027N04,34
34013027E01,34
34013027N02,34
34027055009,26
34027055008,26
34013050011,27
34013060006,27
34013060002,27
34013055007,28
34013030207,34
34039095013,20
34039095032,20
34039095002,20
34039095001,20
34039095026,20
34039095004,20
34013027S05,34
34013027S01,34
34013027W06,34
34013095010,28
34013095002,28
34013027S02,34
34013070W39,28
34013027W04,34
34013045N05,28
34013045N04,28
34013070W31,28
34013070W30,28
34013045N06,28
34013045N07,28
34013045N08,28
34013110107,27
34013110104,27
34013110201,27
34013110106,27
34013110204,27
34013050022,27
34013050026,27
34013050019,27
34013050015,27
34027085009,25
34027085005,25
34027085013,25
34027085001,25
34013095009,28
34013095006,28
34013030302,34
34013030309,34
34013030314,34
34013030312,34
34013070W41,28
34013030310,34
34013030311,34
34013030304,34
34013030306,34
34013070W24,28
34013030303,34
34013030305,34
34013030211,34
34039035301,28
34039035404,28
34039035203,28
34013070S45,28
34013070S46,28
34013070S38,28
34039015009,22
34039040005,20
34039040001,20
34039040006,20
34039085011,21
34039085010,21
34013037001,40
34013050004,27
34013050003,27
34013050025,27
34039015019,22
34039015016,22
34039015018,22
34013050012,27
34013050002,27
34013050001,27
34027085008,25
34027025004,21
34027085012,25
34027085007,25
34013090103,27
34027050001,26
34013090102,27
34013090106,27
34027145027,26
34027050003,26
34027020007,21
34027020005,21
34027020009,21
34013105009,40
34013105006,40
34013105004,40
34027020003,21
34013110415,27
34013110401,27
34013110403,27
34013100005,40
34027050004,26
34013110202,27
34013110203,27
34013110301,27
34013110303,27
34013065301,27
34013065302,27
34013065308,27
34013100010,40
34013065210,27
34013030212,34
34013030202,34
34013030201,34
34013030204,34
34013030203,34
34013030313,34
34013070W21,28
34013030412,34
34013030410,34
34013030210,34
34013030401,34
34013030405,34
34013030407,34
34039015029,22
34039015001,22
34013030109,34
34013030105,34
34013030111,34
34013030102,34
34013030110,34
34013030106,34
34013030504,34
34013030503,34
34013040003,34
34013040005,34
34013010302,34
34013030506,34
34013030508,34
34013030512,34
34013030509,34
34013095011,28
34013095003,28
34013095007,28
34013110101,27
34013030406,34
34013030409,34
34039090213,21
34039090205,21
34039090212,21
34039100203,21
34039085012,21
34013050018,27
34013050014,27
34013050008,27
34013050013,27
34013050021,27
34013050024,27
34013110405,27
34013110412,27
34013110413,27
34013050006,27
34013050007,27
34013050020,27
34013090104,27
34013090105,27
34013090101,27
34013035001,40
34013035002,40
34013110406,27
34013110407,27
34013110416,27
34013110109,27
34039090211,21
34039090210,21
34039090209,21
34039090204,21
34039090208,21
34039090112,21
34039100104,21
34039100106,21
34039080008,22
34039080007,22
34039050003,21
34039050004,21
34039100102,21
34039050005,21
34039090207,21
34039090206,21
34027020006,21
34027020008,21
34039090102,21
34039050006,21
34039055002,21
34039055001,21
34039055003,21
34027025010,21
34027025005,21
34027025006,21
34039055009,21
34039055006,21
34039090101,21
34039090105,21
34039055011,21
34027020001,21
34039090110,21
34039090109,21
34039090108,21
34039080005,22
34039080006,22
34039005007,21
34039080004,22
34039090111,21
34039100107,21
34039090106,21
34039090104,21
34039090107,21
34027055005,26
34027050008,26
34027145036,26
34013050016,27
34027050002,26
34027145035,26
34039095012,20
34039035103,28
34039035401,28
34039035201,28
34039020303,20
34039020306,20
34039020313,20
34039020304,20
34039075102,22
34039075101,22
34039075502,22
34039040003,20
34013070S02,28
34013070S28,28
34013070S29,28
34039095023,20
34039035303,28
34039020206,20
34039020204,20
34039095021,20
34039095017,20
34039095034,20
34039020301,20
34039020302,20
34039095046,20
34039070204,20
34039070202,20
34039070203,20
34039070103,20
34013095012,28
34013070W38,28
34039095045,20
34039095020,20
34039070201,20
34039070301,20
34013055022,28
34013070W35,28
34013070W45,28
34013055010,28
34013070W34,28
34013095001,28
34013070W36,28
34039045401,22
34013055011,28
34013055013,28
34013055003,28
34013055004,28
34013055008,28
34013055001,28
34013055015,28
34013055020,28
34013055016,28
34013055012,28
34013055021,28
34013045W08,28
34013095004,28
34013095013,28
34039095043,20
34039095019,20
34039095029,20
34039095027,20
34039095005,20
34039095040,20
34039095018,20
34039095039,20
34039095014,20
34039095015,20
34039095022,20
34039075301,22
34039070302,20
34039035302,28
34039035402,28
34039035403,28
34013055019,28
34039095037,20
34039095050,20
34013045S01,28
34013045S05,28
34013045S02,28
34013045E01,28
34013045E02,28
34013045E03,28
34039015012,22
34039015030,22
34039095033,20
34039095047,20
34039095003,20
34039095035,20
34039035202,28
34039035102,28
34013070S44,28
34013070S42,28
34013045S03,28
34013045N03,28
34039035101,28
34013045S08,28
34039095006,20
34039095007,20
34039095038,20
34039095008,20
34039095044,20
34039075201,22
34039075202,22
34039095031,20
34013045W07,28
34013045W03,28
34013045W02,28
34013055014,28
34013045W04,28
34013045N01,28
34013045S07,28
34013045W09,28
34039020401,20
34039020505,20
34039020504,20
34039020506,20
34039040002,20
34039095048,20
34039020406,20
34039020405,20
34039002065,20
34039020312,20
34039002037,20
34039020203,20
34039020201,20
34039015003,22
34039015013,22
34039015021,22
34039015008,22
34039075402,22
34039070402,20
34039075302,22
34039095016,20
34013055009,28
34013055005,28
34039009541,20
34039095049,20
34013055017,28
34013055006,28
34013060010,27
34039020607,20
34039020606,20
34039045501,22
34039023811,20
34039020305,20
34039020402,20
34039002047,20
34039020511,20
34039002049,20
34039020410,20
34039020205,20
34039020202,20
34039002028,20
34039002211,20
34039020510,20
34039020209,20
34039020602,20
34039002064,20
34013045N09,28
34013045N10,28
34013070W26,28
34013070W27,28
34013070W25,28
34013070W29,28
34013070W22,28
34013070S22,28
34013070S21,28
34013070S23,28
34013070S20,28
34013070W23,28
34013070W32,28
34013070W33,28
34013070S30,28
34013070S39,28
34013070S36,28
34013070S35,28
34013070S24,28
34013070S41,28
34013045S11,28
34013045S10,28
34013045N02,28
34013045W06,28
34013045W01,28
34013070S19,28
34013070S17,28
34013070S15,28
34013070S16,28
34013070S18,28
34013070S04,28
34013070S12,28
34013070S11,28
34013070S10,28
34013045S09,28
34013045E08,28
34013070W48,28
34013070W15,29
34013070S40,28
34013070S34,28
34013070W40,28
34013030301,34
34013070W37,28
34013070W28,28
34013070S13,28
34013070S08,28
34013070S32,28
34013070S37,28
34013100002,40
34013065307,27
34013065102,27
34013025004,40
34013065203,27
34013100003,40
34013110503,27
34013110504,27
34013065304,27
34013110205,27
34013030101,34
34013027N05,34
34013110501,27
34013110505,27
34013110502,27
34013110408,27
34013110410,27
34013065202,27
34013065204,27
34013065408,27
34013065207,27
34013065205,27
34013065209,27
34013025005,40
34013065101,27
34013050023,27
34013075003,40
34013075004,40
34013110411,27
34013075001,40
34013105008,40
34013100007,40
34013100004,40
34013025009,40
34013015001,40
34013105002,40
34013105007,40
34013105001,40
34013015007,40
34013015002,40
34013025007,40
34013110404,27
34013025010,40
34013100001,40
34013025006,40
34013015005,40
34013015004,40
34013015006,40
34013015003,40
34013110409,27
34013105003,40
34013105005,40
34013065305,27
34013065404,27
34013065306,27
34013065405,27
34013110302,27
34013040007,34
34013030103,34
34013010307,34
34013030513,34
34013030107,34
34025155009,13
34025085004,13
34025155007,13
34025155006,13
34025250002,13
34025082010,13
34025082003,13
34025082012,13
34025105003,13
34025105001,13
34025155015,13
34025155026,13
34025155016,13
34025155021,13
34025155013,13
34025155033,13
34025155037,13
34025090010,13
34025090008,13
34017045201,33
34017040501,33
34017040506,33
34017040505,33
34017040405,33
34017030F27,31
34017030F26,31
34017030F29,31
34017030C11,32
34017030C10,32
34017051001,33
34017040602,33
34017060202,33
34017040502,33
34017045203,33
34017045204,33
34017045205,33
34017030C09,32
34017030C12,32
34017030C08,32
34017030C25,32
34003150001,38
34003185003,38
34003185002,38
34003150002,38
34003150003,38
34003310001,38
34013070C45,29
34017010002,29
34017020101,29
34017010001,29
34017035101,31
34013070C47,29
34013070N25,29
34013070N19,29
34003250006,37
34003250005,37
34003250008,37
34003115103,37
34013070N20,29
34017020102,29
34017035102,31
34017050503,33
34017055104,33
34017050701,33
34017055103,33
34017055101,33
34017055102,33
34017055201,33
34017030F12,31
34017030F11,31
34017030F10,31
34017030F09,31
34017030B15,32
34017030B07,32
34017030B08,32
34017035405,31
34017030D23,32
34017045103,33
34017030C28,32
34017035406,31
34017035309,31
34017035407,31
34017035404,31
34017035402,31
34017035305,31
34017035304,31
34003125009,38
34017050603,33
34017040701,33
34017050801,33
34017040605,33
34017050501,33
34017050502,33
34017035301,31
34003195002,36
34003195001,36
34003195004,36
34017035103,31
34017035108,31
34017035104,31
34017035106,31
34017030A21,31
34017030A22,31
34017030A32,31
34017030F03,31
34017030A26,31
34017030F23,31
34017030A31,31
34017030A33,31
34017030F28,32
34017030E11,32
34017030E12,32
34017030E10,32
34017030E19,32
34017030C05,32
34003195005,36
34003195006,36
34017035403,31
34017030C29,32
34017030C02,32
34017030C14,32
34017030C23,32
34017030C24,32
34017030D24,32
34017030C01,32
34017030C31,32
34013070N10,29
34017035202,31
34017030A34,31
34017005308,31
34017030A09,31
34017030A05,31
34017030A06,31
34017030A02,31
34017050601,33
34017050602,33
34017050303,33
34017050304,33
34013070C46,29
34013070N21,29
34013070N22,29
34013070C35,29
34013070N23,29
34013070N18,29
34013070E25,29
34017055202,33
34017055203,33
34017050704,33
34017050703,33
34017050906,33
34017050901,33
34017045104,33
34017050402,33
34017050403,33
34017030A19,31
34017005212,31
34017030A18,31
34017030E23,32
34017030E22,32
34017030C15,32
34017030C06,32
34017030C04,32
34017030C16,32
34017030C03,32
34017030E20,32
34017030C17,32
34017030C19,32
34017030C30,32
34017035204,31
34017035107,31
34017035105,31
34017035205,31
34017035203,31
34017035201,31
34017035307,31
34017035206,31
34017045102,33
34017040705,33
34017040702,33
34017050401,33
34017050305,33
34017025102,32
34017025602,32
34017025202,32
34017025206,32
34013070E06,29
34017030D21,32
34017030D19,32
34017030D20,32
34017030C18,32
34017030D03,32
34017030D01,32
34017030D17,32
34017030D05,32
34003125004,38
34003125005,38
34003185001,38
34017025501,32
34017025505,32
34017025504,32
34017025503,32
34017025502,32
34017025201,32
34017025507,32
34017025203,32
34017005105,31
34017005116,31
34017005216,31
34003280003,36
34003280011,36
34003280002,36
34017045202,33
34017045101,33
34017045105,33
34017050301,33
34017050106,33
34017050103,33
34017050105,33
34017050302,33
34017045303,33
34017045304,33
34013070N12,29
34013070N15,29
34017035308,31
34013070N13,29
34013070N11,29
34013070N09,29
34003125002,38
34003125003,38
34017045301,33
34017045302,33
34013070N07,29
34013070N14,29
34013005106,34
34013005208,34
34013070N16,29
34017030C21,32
34017030C22,32
34017030C07,32
34003160001,36
34003280009,36
34013080201,34
34017035306,31
34003280007,36
34017050203,33
34017050202,33
34017025405,32
34017025106,32
34003030006,36
34003245003,36
34003030007,36
34017040704,33
34017040703,33
34017050201,33
34017050101,33
34017050104,33
34017055302,33
34017060102,33
34017050902,33
34017060201,33
34017050903,33
34017030D28,32
34017030D16,32
34017030D13,32
34017030D15,32
34017030D14,32
34017030D12,32
34017030D02,32
34017025403,32
34017025402,32
34017025406,32
34017025407,32
34017025404,32
34017030D07,32
34017025304,32
34017030D18,32
34003155004,38
34003155005,38
34003155006,38
34017030A08,31
34017030A10,31
34017030A07,31
34017030A14,31
34017030A11,31
34017030B02,32
34017030B03,32
34017030B04,32
34017030F14,31
34017030F13,31
34017005319,31
34017005314,31
34017005307,31
34017005312,31
34017005306,31
34017005305,31
34017005311,31
34017005301,31
34017005309,31
34017005211,31
34017005215,31
34017005209,31
34017005303,31
34017005213,31
34017005210,31
34017005214,31
34017005207,31
34017005203,31
34017005201,31
34017005204,31
34017005205,31
34017005206,31
34017030A13,31
34017030A15,31
34017030A16,31
34017030A12,31
34017030A17,31
34017005113,31
34017005202,31
34017005115,31
34017005104,31
34017005107,31
34017005114,31
34017005112,31
34017030F18,31
34017030B12,31
34017030F04,31
34017030F05,31
34017030F15,31
34017030F16,31
34017030B06,32
34017030B09,31
34017030B33,31
34017030B32,31
34017030B30,31
34017030B27,31
34013070E07,29
34013070E04,29
34017020203,29
34017030A30,31
34017030A04,31
34017030A03,31
34017030A01,31
34017030A23,31
34017030A20,31
34017030A24,31
34013070C49,29
34017005102,31
34017005103,31
34017005101,31
34017005108,31
34017005110,31
34017005111,31
34017005106,31
34013070E13,29
34013070E11,29
34013070E09,29
34013070E02,29
34013070E30,29
34017020201,29
34017020403,29
34017020301,29
34017020401,29
34017020302,29
34013070E16,29
34013070E21,29
34013070E14,29
34013070E15,29
34017020402,29
34017020303,29
34017020202,29
34013070E19,29
34013070E20,29
34013070C38,29
34017005302,31
34017005316,31
34017005317,31
34017005315,31
34017005318,31
34017005313,31
34017030F19,31
34017030F20,31
34017030F21,31
34017030B31,31
34017030B11,31
34017030B29,31
34017030B28,31
34017030B13,31
34017030B21,31
34017030B25,31
34017030B14,31
34017030F22,31
34017030B10,31
34017030B16,31
34017030C27,32
34017030C26,32
34017030C20,32
34017030F24,31
34017030F25,31
34017030A27,31
34017030A29,31
34017030F17,31
34017030A25,31
34017030A28,31
34017030C13,32
34017030F07,32
34017030B17,31
34017030B19,31
34017030B18,31
34017030B20,31
34017030B22,31
34017030B01,32
34017030B05,32
34003060003,36
34003060002,36
34003325004,36
34003325001,36
34003325002,36
34031035101,36
34031035102,36
34003325005,36
34003280006,36
34003280005,36
34003060004,36
34031035201,36
34031035402,36
34003280004,36
34003280012,36
34003280008,36
34003280010,36
34003160008,36
34003160009,36
34003025004,36
34003025003,36
34003025005,36
34003160006,36
34003160003,36
34031010307,27
34003345003,36
34003345005,36
34003345001,36
34031035103,36
34031035104,36
34031010402,27
34031010403,27
34031035404,36
34031035405,36
34031035407,36
34031035406,36
34031035403,36
34003105102,35
34003105203,35
34031035401,36
34031010506,27
34031010505,27
34031035301,36
34031035202,36
34031035203,36
34031035308,36
34031035310,36
34031035307,36
34031035309,36
34031035302,36
34031010108,27
34031010106,27
34013080104,34
34013080105,34
34013080106,34
34013080202,34
34013080203,34
34013080103,34
34013080205,34
34013080204,34
34031010109,27
34031010110,27
34003160011,36
34003160005,36
34003160014,36
34003160007,36
34003160013,36
34003160012,36
34003195007,36
34003195008,36
34013080305,34
34013080303,34
34013080304,34
34013080306,34
34013005207,34
34013005204,34
34013005203,34
34013005403,34
34013005402,34
34013005201,34
34013005405,34
34003345004,36
34003160002,36
34013005104,34
34013070N04,29
34013005202,34
34013080307,34
34013080102,34
34013070N06,29
34013005105,34
34013005306,34
34013005301,34
34013005302,34
34013005305,34
34013005406,34
34013005303,34
34017035303,31
34013005404,34
34003160015,36
34013080302,34
34013080301,34
34013005401,34
34003195003,36
34013005205,34
34017035302,31
34031010104,27
34031035304,36
34031035305,36
34031010504,27
34031010502,27
34031010201,27
34031010503,27
34031010303,27
34031010107,27
34031010105,27
34031035306,36
34031035207,36
34031035208,36
34031035209,36
34031010501,27
34031010302,27
34031010122,27
34031035204,36
34031035303,36
34031010103,27
34031010119,27
34031010101,27
34031010305,27
34003325006,36
34003155003,38
34003105303,35
34003155002,38
34003155007,38
34003345002,36
34003125001,38
34003155008,38
34017030E05,32
34017030E16,32
34017030E21,32
34017030E08,32
34017030E01,32
34017030E15,32
34017025306,32
34017025307,32
34017025604,32
34017025605,32
34017025603,32
34017025101,32
34017025606,32
34017025103,32
34017030E03,32
34017030E14,32
34017030E07,32
34017030E13,32
34017030E17,32
34017030E18,32
34017025601,32
34017025607,32
34017025401,32
34017025305,32
34017030D08,32
34017025506,32
34017050107,33
34017050102,33
34017025205,32
34017025204,32
34017030E09,32
34017030D29,32
34017030D06,32
34017030D09,32
34017030D10,32
34017030D11,32
34017030D04,32
34017025105,32
34017025104,32
34017025301,32
34017025302,32
34017025303,32
34003145001,37
34003145003,37
34003020005,37
34003225004,37
34003225003,37
34003245005,36
34003245001,36
34003030012,36
34003030010,36
34003065004,36
34003065001,36
34003030009,36
34003030014,36
34003030015,36
34003095003,37
34003065002,36
34003030013,36
34003095001,37
34003225010,37
34003250002,37
34003245002,36
34003145006,37
34003145004,37
34003145005,37
34003095007,37
34003145002,37
34003095005,37
34003225008,37
34003225007,37
34003095020,37
34003095016,37
34003095015,37
34003095002,37
34003030005,36
34003030008,36
34003030011,36
34003225005,37
34003225009,37
34003095018,37
34003095006,37
34003225002,37
34003225001,37
34003225006,37
34003095011,37
34003065003,36
34003095004,37
34003095017,37
34003095009,37
34003030003,36
34003030004,36
34017015006,33
34017015001,33
34017040102,33
34017040101,33
34017040103,33
34017060302,33
34017060303,33
34017060311,33
34017040503,33
34017040504,33
34003150004,38
34003150005,38
34003150006,38
34017040402,33
34017040401,33
34017040306,33
34003090002,36
34003090005,36
34003090004,36
34003090003,36
34003030002,36
34017040106,33
34003030001,36
34017040105,33
34017040203,33
34017040202,33
34017040201,33
34017040302,33
34017040104,33
34003090001,36
34003090006,36
34017050905,33
34017055204,33
34017055301,33
34017050904,33
34017040205,33
34017040206,33
34017040404,33
34017040301,33
34017040204,33
34017015005,33
34017015004,33
34017040601,33
34017040604,33
34017040603,33
34017050803,33
34017050802,33
34017050702,33
34017060101,33
34017060103,33
34017060104,33
34017060304,33
34017015002,33
34017015003,33
34017060306,33
34017060307,33
34017060309,33
34017060305,33
